customer_id,region,segment,signup_date
2298,Ireland,SMB,2023-08-20
2299,France,Enterprise,2023-06-16
2300,France,Mid-Market,2023-01-17
2301,UK,SMB,2024-03-07
2302,France,Enterprise,2023-11-12
2303,Ireland,Mid-Market,2024-09-05
2304,France,SMB,2023-04-27
2305,UK,SMB,2023-08-10
2306,Spain,Mid-Market,2024-11-27
2307,UK,SMB,2024-06-25
2308,Spain,SMB,2023-12-29
2309,UK,Mid-Market,2024-11-03
2310,Germany,SMB,2023-07-13
2311,France,SMB,2024-08-05
2312,Ireland,SMB,2024-04-15
2313,UK,Mid-Market,2024-01-13
2314,Ireland,SMB,2024-06-15
2315,UK,Enterprise,2024-02-27
2316,UK,SMB,2023-11-23
2317,France,SMB,2023-07-27
2318,UK,Enterprise,2024-09-23
2319,Ireland,SMB,2023-06-27
2320,Spain,SMB,2024-10-20
2321,France,SMB,2023-02-11
2322,Spain,Mid-Market,2023-07-28
2323,Germany,SMB,2024-02-17
2324,Germany,SMB,2024-06-25
2325,Spain,Mid-Market,2024-05-09
2326,France,SMB,2024-02-28
2327,Ireland,Mid-Market,2024-05-30
2328,Spain,SMB,2023-04-17
2329,France,Mid-Market,2023-07-16
2330,Spain,Mid-Market,2024-02-20
2331,Germany,SMB,2024-02-27
2332,Ireland,SMB,2024-02-24
2333,UK,Mid-Market,2023-10-15
2334,UK,SMB,2023-09-05
2335,Spain,Mid-Market,2024-05-19
2336,Ireland,Enterprise,2023-04-28
2337,UK,SMB,2023-04-24
2338,Spain,SMB,2024-08-27
2339,Ireland,Enterprise,2024-01-08
2340,Spain,Mid-Market,2023-11-10
2341,Germany,Mid-Market,2024-10-04
2342,Ireland,Mid-Market,2023-07-04
2343,Germany,Mid-Market,2023-02-09
2344,UK,SMB,2023-12-16
2345,Ireland,SMB,2023-06-21
2346,France,Mid-Market,2024-07-02
2347,France,SMB,2023-01-29
2348,Germany,SMB,2024-11-05
2349,UK,SMB,2024-10-05
2350,UK,SMB,2024-10-18
2351,Ireland,SMB,2024-01-12
2352,Spain,SMB,2024-05-20
2353,France,SMB,2024-11-23
2354,UK,SMB,2024-06-06
2355,Spain,Mid-Market,2023-01-21
2356,France,Mid-Market,2023-09-14
2357,UK,SMB,2024-05-01
2358,France,Mid-Market,2024-03-30
2359,UK,SMB,2023-12-31
2360,Ireland,Mid-Market,2023-05-25
2361,France,SMB,2023-11-21
2362,UK,SMB,2023-06-25
2363,Spain,SMB,2023-10-03
2364,France,Mid-Market,2023-06-25
2365,Ireland,Mid-Market,2023-10-02
2366,Germany,SMB,2023-07-15
2367,Spain,Enterprise,2024-07-28
2368,France,Mid-Market,2023-03-11
2369,France,SMB,2023-09-21
2370,Spain,Mid-Market,2023-04-10
2371,Germany,SMB,2023-03-28
2372,UK,SMB,2023-08-26
2373,UK,Enterprise,2024-11-09
2374,Ireland,Mid-Market,2024-02-01
2375,Ireland,Mid-Market,2024-09-24
2376,Ireland,Enterprise,2024-04-23
2377,UK,SMB,2023-06-17
2378,Ireland,Enterprise,2023-08-05
2379,Ireland,Mid-Market,2023-06-01
2380,Spain,Mid-Market,2024-06-25
2381,Ireland,SMB,2023-10-06
2382,Ireland,SMB,2023-07-05
2383,France,SMB,2024-05-21
2384,France,SMB,2024-05-16
2385,Germany,SMB,2024-10-10
2386,Germany,SMB,2024-05-05
2387,Germany,Enterprise,2024-09-28
2388,Germany,Enterprise,2023-11-04
2389,France,Mid-Market,2023-03-16
2390,UK,SMB,2023-07-06
2391,France,SMB,2023-09-11
2392,Ireland,SMB,2023-08-10
2393,UK,Mid-Market,2024-11-02
2394,France,SMB,2023-12-31
2395,France,SMB,2024-04-25
2396,Ireland,SMB,2023-07-24
2397,UK,Mid-Market,2024-03-02
2398,France,SMB,2024-10-11
2399,UK,SMB,2023-11-21
2400,France,Mid-Market,2023-08-01
2401,Spain,Mid-Market,2024-09-17
2402,France,Mid-Market,2023-05-25
2403,Spain,Mid-Market,2023-03-26
2404,France,SMB,2023-09-03
2405,Germany,SMB,2023-01-07
2406,Germany,SMB,2024-06-08
2407,France,Mid-Market,2024-02-03
2408,Ireland,SMB,2024-04-26
2409,Spain,Enterprise,2024-02-10
2410,Ireland,Mid-Market,2024-02-11
2411,UK,Mid-Market,2023-12-15
2412,France,SMB,2024-04-03
2413,Ireland,Enterprise,2024-07-02
2414,France,Mid-Market,2024-06-25
2415,Germany,SMB,2024-07-08
2416,Ireland,SMB,2023-05-18
2417,Germany,SMB,2024-02-15
2418,UK,SMB,2023-04-25
2419,France,SMB,2024-09-18
2420,France,Mid-Market,2023-12-26
2421,UK,SMB,2023-09-30
2422,Spain,SMB,2023-06-10
2423,Spain,SMB,2023-08-22
2424,Spain,SMB,2023-02-05
2425,UK,SMB,2023-09-14
2426,France,Mid-Market,2023-12-07
2427,France,SMB,2023-09-20
2428,Germany,SMB,2023-05-03
2429,Spain,SMB,2024-09-06
2430,Germany,Enterprise,2024-11-23
2431,UK,SMB,2023-08-13
2432,France,Mid-Market,2023-03-08
2433,France,Mid-Market,2024-10-22
2434,Ireland,SMB,2023-06-26
2435,Ireland,SMB,2023-05-15
2436,UK,SMB,2023-12-08
2437,Ireland,Enterprise,2023-09-27
2438,Spain,SMB,2024-03-09
2439,France,SMB,2024-07-20
2440,Germany,Mid-Market,2023-10-20
2441,Spain,Mid-Market,2023-04-29
2442,Ireland,SMB,2024-11-19
2443,Spain,SMB,2024-10-01
2444,Spain,SMB,2024-10-29
2445,Spain,Enterprise,2024-07-28
2446,UK,Enterprise,2024-07-21
2447,UK,SMB,2024-05-27
2448,Ireland,SMB,2023-07-03
2449,Ireland,Mid-Market,2024-07-06
2450,France,SMB,2023-12-11
2451,Spain,SMB,2023-10-19
2452,Ireland,SMB,2023-05-07
2453,Germany,Enterprise,2023-07-14
2454,Spain,SMB,2023-10-05
2455,France,Mid-Market,2024-04-07
2456,France,SMB,2023-01-10
2457,UK,SMB,2023-04-05
2458,Ireland,Mid-Market,2024-08-09
2459,France,Mid-Market,2023-06-16
2460,Ireland,SMB,2024-09-13
2461,UK,Mid-Market,2023-04-06
2462,Ireland,SMB,2024-10-20
2463,Germany,SMB,2024-03-03
2464,France,Mid-Market,2024-01-13
2465,Spain,SMB,2024-01-24
2466,Spain,Enterprise,2023-03-23
2467,UK,SMB,2023-08-12
2468,UK,Mid-Market,2023-12-09
2469,France,SMB,2023-04-25
2470,UK,Mid-Market,2023-01-31
2471,Germany,Enterprise,2023-09-12
2472,Germany,Mid-Market,2023-06-18
2473,Germany,Mid-Market,2023-07-01
2474,France,SMB,2023-10-15
2475,Germany,SMB,2024-05-22
2476,UK,Mid-Market,2023-04-15
2477,Spain,Mid-Market,2023-12-07
2478,UK,SMB,2024-02-23
2479,UK,SMB,2024-02-03
2480,France,Mid-Market,2024-06-23
2481,UK,Enterprise,2023-03-15
2482,France,Mid-Market,2024-08-15
2483,Spain,SMB,2023-04-29
2484,France,SMB,2024-07-07
2485,Spain,SMB,2023-12-05
2486,France,SMB,2023-10-26
2487,UK,SMB,2023-02-26
2488,Spain,SMB,2023-10-21
2489,UK,Mid-Market,2023-03-29
2490,UK,SMB,2023-08-30
2491,France,Enterprise,2023-07-28
2492,France,SMB,2024-03-15
2493,France,Mid-Market,2024-08-30
2494,Ireland,SMB,2023-08-30
2495,Spain,Mid-Market,2023-12-08
2496,UK,SMB,2023-11-28
2497,Germany,SMB,2023-04-05
2498,France,SMB,2023-05-03
2499,UK,SMB,2024-01-11
2500,Spain,Mid-Market,2023-08-31
2501,France,Enterprise,2023-12-06
2502,France,Mid-Market,2024-05-01
2503,UK,SMB,2023-12-16
2504,Germany,SMB,2024-01-06
2505,Germany,SMB,2023-12-02
2506,France,Mid-Market,2023-11-13
2507,Spain,SMB,2023-04-29
2508,Ireland,SMB,2024-07-06
2509,Spain,SMB,2024-11-15
2510,France,SMB,2023-07-02
2511,France,SMB,2023-12-16
2512,Spain,Mid-Market,2023-01-20
2513,Spain,Enterprise,2023-01-26
2514,Spain,Mid-Market,2023-03-24
2515,Spain,Mid-Market,2024-10-29
2516,Spain,Enterprise,2024-02-26
2517,Spain,SMB,2023-06-04
2518,Spain,SMB,2023-06-29
2519,Germany,Enterprise,2023-06-20
2520,Spain,SMB,2023-03-23
2521,France,Mid-Market,2024-09-18
2522,Ireland,SMB,2024-10-18
2523,France,SMB,2023-05-11
2524,Spain,SMB,2024-03-24
2525,France,Mid-Market,2023-09-22
2526,France,SMB,2023-03-14
2527,Germany,SMB,2024-08-30
2528,France,SMB,2023-08-11
2529,Spain,Mid-Market,2024-03-01
2530,Ireland,SMB,2023-10-04
2531,France,SMB,2023-06-10
2532,France,Mid-Market,2023-11-04
2533,Spain,Mid-Market,2023-05-30
2534,Ireland,SMB,2024-09-23
2535,Ireland,SMB,2024-10-03
2536,Spain,SMB,2023-06-12
2537,France,Mid-Market,2023-05-03
2538,France,Enterprise,2023-09-06
2539,Spain,Mid-Market,2024-07-23
2540,Germany,Mid-Market,2023-03-15
2541,UK,SMB,2024-07-24
2542,UK,SMB,2023-08-09
2543,Germany,SMB,2024-05-06
2544,Ireland,SMB,2024-05-06
2545,Spain,Mid-Market,2024-11-20
2546,Germany,SMB,2024-04-15
2547,France,SMB,2024-06-10
2548,Germany,Mid-Market,2023-01-06
2549,Ireland,SMB,2023-12-16
2550,Ireland,SMB,2024-11-22
2551,France,Mid-Market,2023-11-04
2552,Ireland,SMB,2023-06-14
2553,France,SMB,2023-05-15
2554,Ireland,Mid-Market,2023-10-12
2555,UK,Enterprise,2024-10-24
2556,Spain,SMB,2023-01-21
2557,Germany,SMB,2024-09-27
2558,Spain,Mid-Market,2024-10-02
2559,France,SMB,2023-04-07
2560,UK,Mid-Market,2023-08-03
2561,Germany,SMB,2024-09-05
2562,France,SMB,2023-10-20
2563,France,SMB,2024-01-14
2564,Ireland,SMB,2024-07-06
2565,UK,Mid-Market,2023-05-31
2566,Spain,SMB,2024-07-09
2567,UK,Enterprise,2024-05-23
2568,Germany,SMB,2023-06-28
2569,Spain,SMB,2023-01-30
2570,France,SMB,2023-04-17
2571,UK,SMB,2023-04-30
2572,Germany,SMB,2024-09-19
2573,Germany,Mid-Market,2024-02-15
2574,Ireland,SMB,2023-10-27
2575,France,Mid-Market,2024-10-16
2576,Ireland,Mid-Market,2024-01-21
2577,Ireland,SMB,2023-03-29
2578,UK,SMB,2024-02-16
2579,Ireland,Mid-Market,2023-07-26
2580,UK,Mid-Market,2024-01-24
2581,UK,Mid-Market,2023-06-29
2582,UK,SMB,2023-07-20
2583,Germany,SMB,2024-10-07
2584,Spain,SMB,2024-03-25
2585,France,SMB,2023-01-24
2586,France,SMB,2023-12-08
2587,Spain,Enterprise,2023-07-04
2588,France,SMB,2023-02-20
2589,Spain,SMB,2023-07-24
2590,France,SMB,2023-09-08
2591,UK,SMB,2023-04-12
2592,Spain,SMB,2023-01-02
2593,Ireland,SMB,2024-06-17
2594,Spain,Mid-Market,2024-05-16
2595,Ireland,Mid-Market,2023-01-20
2596,France,Mid-Market,2023-11-09
2597,Germany,Mid-Market,2023-01-14
2598,UK,SMB,2023-09-17
2599,UK,Mid-Market,2024-02-08
2600,UK,Mid-Market,2024-04-17
2601,Spain,Mid-Market,2023-09-26
2602,Germany,Enterprise,2023-03-27
2603,UK,Mid-Market,2024-09-13
2604,Germany,SMB,2023-03-05
2605,UK,SMB,2023-09-13
2606,Ireland,Mid-Market,2024-04-29
2607,Ireland,SMB,2023-09-22
2608,Ireland,SMB,2023-06-19
2609,Germany,SMB,2024-02-10
2610,France,SMB,2023-10-19
2611,Spain,SMB,2023-08-21
2612,Germany,SMB,2023-05-16
2613,Ireland,SMB,2024-03-19
2614,UK,SMB,2023-07-14
2615,Germany,Mid-Market,2023-09-11
2616,UK,Enterprise,2024-02-11
2617,Germany,SMB,2023-06-22
2618,Spain,SMB,2024-06-19
2619,UK,Mid-Market,2024-03-12
2620,Ireland,SMB,2023-02-04
2621,Ireland,SMB,2023-12-15
2622,UK,SMB,2023-07-20
2623,Germany,Enterprise,2023-12-21
2624,Ireland,SMB,2023-11-04
2625,France,SMB,2023-09-11
2626,UK,SMB,2023-08-13
2627,Germany,Mid-Market,2024-09-12
2628,Germany,SMB,2024-04-26
2629,Ireland,Enterprise,2024-04-27
2630,UK,SMB,2023-08-07
2631,France,Mid-Market,2024-03-16
2632,Spain,SMB,2024-11-28
2633,UK,SMB,2024-10-14
2634,Spain,Mid-Market,2023-05-13
2635,Spain,SMB,2024-07-03
2636,Spain,SMB,2023-08-09
2637,Germany,SMB,2024-03-23
2638,Ireland,SMB,2024-06-10
2639,Spain,SMB,2024-01-16
2640,Ireland,SMB,2023-10-02
2641,Spain,SMB,2024-06-22
2642,UK,SMB,2024-11-22
2643,Ireland,Mid-Market,2023-03-26
2644,Ireland,SMB,2023-08-13
2645,France,SMB,2024-08-18
2646,Ireland,SMB,2023-10-17
2647,France,Enterprise,2024-04-01
2648,Ireland,SMB,2023-09-18
2649,Ireland,SMB,2024-01-26
2650,Germany,SMB,2023-03-17
2651,France,SMB,2023-04-20
2652,Ireland,SMB,2024-09-05
2653,Spain,SMB,2023-12-16
2654,UK,Mid-Market,2024-04-03
2655,Spain,SMB,2024-09-24
2656,Spain,Enterprise,2023-10-31
2657,Ireland,SMB,2023-08-30
2658,UK,SMB,2024-05-03
2659,UK,SMB,2023-06-02
2660,France,SMB,2023-08-09
2661,Spain,Mid-Market,2023-08-01
2662,UK,SMB,2023-05-17
2663,UK,SMB,2023-03-30
2664,Germany,SMB,2023-09-08
2665,Spain,SMB,2024-05-02
2666,Spain,Mid-Market,2023-11-08
2667,Spain,SMB,2023-08-18
2668,Germany,SMB,2023-12-20
2669,UK,SMB,2024-07-24
2670,Ireland,Mid-Market,2024-10-08
2671,Germany,SMB,2024-03-04
2672,Spain,Mid-Market,2024-05-20
2673,France,Mid-Market,2023-12-27
2674,Ireland,Mid-Market,2023-07-17
2675,UK,SMB,2023-11-26
2676,Spain,Mid-Market,2024-05-10
2677,UK,SMB,2024-08-21
2678,Ireland,SMB,2023-02-19
2679,France,SMB,2023-09-07
2680,Ireland,Mid-Market,2023-10-27
2681,UK,SMB,2024-03-28
2682,Spain,SMB,2023-09-02
2683,Ireland,Mid-Market,2024-11-17
2684,Germany,Mid-Market,2024-05-12
2685,UK,SMB,2024-03-16
2686,Spain,SMB,2024-04-13
2687,Ireland,SMB,2023-10-25
2688,Spain,Mid-Market,2023-05-23
2689,France,SMB,2024-05-05
2690,Germany,SMB,2024-10-21
2691,Germany,SMB,2023-08-27
2692,UK,SMB,2024-10-17
2693,Germany,SMB,2024-05-22
2694,Spain,SMB,2023-06-05
2695,Germany,Mid-Market,2024-08-29
2696,Germany,Mid-Market,2024-11-14
2697,Ireland,Mid-Market,2023-03-04
2698,France,SMB,2023-07-23
2699,Germany,SMB,2023-09-04
2700,Spain,Mid-Market,2023-09-11
2701,France,SMB,2023-02-05
2702,Ireland,SMB,2023-04-08
2703,Germany,Enterprise,2023-06-25
2704,France,SMB,2024-02-07
2705,Spain,SMB,2023-03-30
2706,Spain,Mid-Market,2023-04-17
2707,UK,SMB,2024-01-06
2708,Germany,Mid-Market,2023-02-17
2709,UK,SMB,2024-10-18
2710,Ireland,SMB,2023-06-09
2711,France,SMB,2024-04-06
2712,Ireland,SMB,2023-07-03
2713,Germany,Mid-Market,2024-07-16
2714,France,SMB,2023-05-10
2715,UK,Mid-Market,2023-03-19
2716,Ireland,SMB,2024-04-19
2717,Ireland,SMB,2023-04-28
2718,Germany,SMB,2023-10-21
2719,Ireland,SMB,2024-02-21
2720,UK,SMB,2024-03-18
2721,Spain,Enterprise,2023-09-10
2722,Spain,SMB,2024-03-13
2723,France,Mid-Market,2024-10-08
2724,Ireland,SMB,2024-06-16
2725,UK,SMB,2024-08-27
2726,Germany,SMB,2023-03-01
2727,UK,Mid-Market,2024-04-16
2728,UK,SMB,2023-06-25
2729,France,SMB,2023-10-06
2730,Ireland,SMB,2023-11-20
2731,France,SMB,2024-02-11
2732,Ireland,SMB,2024-05-12
2733,UK,Mid-Market,2024-06-04
2734,Ireland,Mid-Market,2024-10-20
2735,UK,SMB,2024-09-15
2736,France,SMB,2024-07-12
2737,Ireland,SMB,2023-10-20
2738,Germany,SMB,2024-10-24
2739,Ireland,SMB,2023-06-07
2740,Spain,SMB,2023-02-28
2741,Germany,SMB,2024-07-23
2742,France,Enterprise,2024-04-24
2743,Ireland,SMB,2024-07-26
2744,UK,SMB,2023-07-22
2745,Spain,SMB,2023-09-26
2746,UK,SMB,2024-03-03
2747,UK,SMB,2024-04-26
2748,UK,SMB,2023-07-07
2749,Spain,Mid-Market,2024-05-03
2750,Spain,SMB,2024-02-18
2751,Spain,SMB,2023-06-27
2752,Germany,SMB,2023-01-17
2753,Germany,Enterprise,2023-08-22
2754,Ireland,Mid-Market,2023-03-30
2755,Germany,SMB,2023-08-11
2756,UK,SMB,2024-06-10
2757,UK,Mid-Market,2024-06-20
2758,Spain,SMB,2024-07-08
2759,UK,SMB,2024-09-08
2760,Germany,Mid-Market,2024-02-18
2761,France,SMB,2024-03-25
2762,France,SMB,2023-09-11
2763,Ireland,Mid-Market,2024-03-24
2764,Ireland,Mid-Market,2024-08-22
2765,Ireland,SMB,2023-03-12
2766,Germany,SMB,2023-06-14
2767,Germany,SMB,2023-06-17
2768,Germany,SMB,2023-08-09
2769,Spain,SMB,2024-05-20
2770,Spain,Mid-Market,2023-05-23
2771,Germany,SMB,2023-02-21
2772,Germany,SMB,2024-07-09
2773,UK,Enterprise,2023-09-30
2774,UK,SMB,2023-12-13
2775,Ireland,SMB,2023-04-22
2776,Ireland,SMB,2024-11-29
2777,Spain,SMB,2023-08-20
2778,UK,SMB,2023-07-09
2779,France,SMB,2024-08-03
2780,Spain,Enterprise,2024-11-01
2781,UK,Mid-Market,2024-04-30
2782,France,Mid-Market,2023-01-14
2783,UK,Enterprise,2023-04-13
2784,Ireland,SMB,2023-03-23
2785,UK,SMB,2023-07-16
2786,UK,SMB,2023-03-21
2787,France,SMB,2023-05-07
2788,Ireland,Mid-Market,2023-10-24
2789,Germany,SMB,2024-10-26
2790,UK,Enterprise,2023-04-01
2791,Germany,SMB,2024-03-22
2792,UK,SMB,2024-01-02
2793,UK,SMB,2024-06-26
2794,Germany,Mid-Market,2024-01-27
2795,Spain,SMB,2024-02-03
2796,France,Enterprise,2024-08-24
2797,UK,SMB,2024-07-15
2798,Spain,SMB,2024-04-27
2799,UK,SMB,2024-11-08
2800,Germany,SMB,2024-06-21
2801,Spain,SMB,2024-11-08
2802,Ireland,SMB,2023-06-10
2803,Germany,Mid-Market,2024-11-28
2804,Ireland,SMB,2023-10-29
2805,Ireland,SMB,2024-05-20
2806,Germany,SMB,2024-07-03
2807,Ireland,SMB,2023-10-28
2808,Spain,SMB,2023-05-06
2809,UK,Enterprise,2024-09-28
2810,Germany,SMB,2023-12-27
2811,France,Mid-Market,2023-05-29
2812,Germany,SMB,2024-10-19
2813,Germany,SMB,2024-09-09
2814,Spain,SMB,2024-02-05
2815,UK,SMB,2024-05-06
2816,Ireland,SMB,2024-08-12
2817,Germany,Mid-Market,2023-12-09
2818,Germany,SMB,2023-05-29
2819,France,SMB,2023-06-15
2820,UK,SMB,2023-03-02
2821,Germany,Mid-Market,2024-05-09
2822,UK,SMB,2023-09-28
2823,Ireland,SMB,2023-07-25
2824,Spain,SMB,2023-12-02
2825,UK,SMB,2024-02-29
2826,Germany,SMB,2024-04-18
2827,Ireland,SMB,2023-02-27
2828,Ireland,Mid-Market,2024-05-13
2829,Ireland,SMB,2023-07-03
2830,UK,SMB,2024-03-10
2831,Spain,SMB,2023-03-10
2832,Germany,Enterprise,2024-04-18
2833,Ireland,Enterprise,2024-05-30
2834,UK,SMB,2023-01-07
2835,France,SMB,2024-07-14
2836,UK,SMB,2024-09-29
2837,France,Mid-Market,2023-06-22
2838,Ireland,SMB,2023-10-05
2839,France,SMB,2024-11-21
2840,UK,Enterprise,2024-10-20
2841,Germany,Mid-Market,2024-05-23
2842,Ireland,Enterprise,2024-11-29
2843,UK,Mid-Market,2023-08-18
2844,Germany,SMB,2023-07-01
2845,Germany,SMB,2024-05-07
2846,France,SMB,2023-07-19
2847,UK,Enterprise,2023-08-15
2848,France,SMB,2023-09-09
2849,Ireland,SMB,2023-12-09
2850,Germany,SMB,2023-01-07
2851,UK,SMB,2023-05-30
2852,Ireland,SMB,2024-02-02
2853,UK,SMB,2024-05-14
2854,Spain,SMB,2024-09-01
2855,Spain,Mid-Market,2024-09-02
2856,UK,SMB,2023-03-08
2857,Germany,SMB,2024-07-22
2858,Spain,Mid-Market,2024-03-31
2859,Ireland,Mid-Market,2024-10-10
2860,Germany,Mid-Market,2024-06-14
2861,Spain,SMB,2024-11-16
2862,Germany,Mid-Market,2024-10-18
2863,UK,SMB,2023-03-26
2864,Ireland,SMB,2024-06-01
2865,France,Enterprise,2024-04-11
2866,France,Mid-Market,2023-06-13
2867,UK,SMB,2023-12-05
2868,France,SMB,2023-05-03
2869,Germany,Mid-Market,2023-05-08
2870,Ireland,SMB,2023-08-11
2871,Spain,Mid-Market,2024-09-23
2872,UK,Mid-Market,2023-03-07
2873,Ireland,SMB,2024-11-10
2874,Germany,Enterprise,2023-01-03
2875,France,Mid-Market,2024-08-23
2876,France,Mid-Market,2024-08-02
2877,Ireland,SMB,2024-09-25
2878,Ireland,SMB,2023-08-26
2879,Spain,Mid-Market,2023-02-20
2880,Germany,SMB,2024-04-01
2881,UK,SMB,2023-08-01
2882,Germany,SMB,2023-08-04
2883,France,SMB,2023-07-25
2884,Germany,Mid-Market,2024-10-26
2885,France,SMB,2024-05-24
2886,Germany,Mid-Market,2023-08-20
2887,Spain,Mid-Market,2023-01-27
2888,Spain,SMB,2024-01-01
2889,UK,SMB,2024-06-25
2890,Spain,SMB,2024-07-12
2891,Ireland,Mid-Market,2024-04-16
2892,Germany,SMB,2023-11-02
2893,France,SMB,2024-11-22
2894,Spain,Mid-Market,2023-10-08
2895,France,Mid-Market,2024-05-02
2896,Spain,SMB,2024-02-14
2897,UK,Enterprise,2023-05-11
2898,Germany,Enterprise,2024-01-02
2899,Ireland,SMB,2024-11-22
2900,Germany,SMB,2024-05-26
2901,Spain,SMB,2023-02-13
2902,France,SMB,2024-06-08
2903,Spain,SMB,2023-10-31
2904,UK,SMB,2024-07-02
2905,UK,SMB,2024-09-04
2906,Germany,SMB,2023-01-01
2907,France,SMB,2024-03-09
2908,Ireland,SMB,2023-08-22
2909,UK,SMB,2024-08-05
2910,Ireland,SMB,2024-11-30
2911,France,SMB,2023-05-07
2912,UK,SMB,2023-05-19
2913,Germany,Enterprise,2023-05-14
2914,Spain,Enterprise,2024-01-10
2915,France,Enterprise,2023-11-17
2916,Ireland,SMB,2024-08-07
2917,UK,Mid-Market,2023-04-08
2918,Germany,Enterprise,2023-11-24
2919,Spain,Mid-Market,2023-11-13
2920,Ireland,SMB,2023-10-23
2921,France,Mid-Market,2024-10-14
2922,UK,SMB,2023-12-14
2923,UK,SMB,2023-08-02
2924,Spain,SMB,2024-06-08
2925,Ireland,SMB,2024-03-03
2926,France,SMB,2024-06-10
2927,Germany,SMB,2024-09-22
2928,Ireland,SMB,2023-03-24
2929,Ireland,SMB,2024-04-08
2930,France,SMB,2023-10-22
2931,Ireland,SMB,2023-05-22
2932,UK,Enterprise,2023-03-03
2933,Spain,SMB,2023-07-08
2934,UK,SMB,2024-05-25
2935,Ireland,SMB,2023-03-03
2936,France,SMB,2024-07-27
2937,Spain,Mid-Market,2023-10-29
2938,UK,Mid-Market,2023-07-10
2939,UK,SMB,2024-04-29
2940,UK,SMB,2024-08-28
2941,Spain,SMB,2024-11-27
2942,UK,SMB,2023-06-26
2943,UK,SMB,2023-02-13
2944,Germany,SMB,2023-02-20
2945,France,SMB,2023-11-22
2946,Spain,SMB,2023-06-24
2947,Germany,SMB,2024-04-29
2948,Spain,SMB,2023-02-21
2949,France,Mid-Market,2023-02-15
2950,Ireland,SMB,2024-01-23
2951,Spain,Mid-Market,2023-01-24
2952,Spain,SMB,2024-07-27
2953,Ireland,SMB,2023-03-04
2954,France,SMB,2023-07-20
2955,Spain,Mid-Market,2024-05-10
2956,Ireland,SMB,2023-10-20
2957,Germany,SMB,2023-06-11
2958,France,SMB,2024-07-15
2959,France,Mid-Market,2024-07-14
2960,UK,Mid-Market,2024-08-07
2961,UK,Mid-Market,2024-06-02
2962,Germany,Enterprise,2023-07-14
2963,Ireland,Mid-Market,2023-09-20
2964,Spain,SMB,2023-07-14
2965,Ireland,Mid-Market,2024-07-15
2966,Germany,Mid-Market,2024-10-18
2967,France,Mid-Market,2024-11-05
2968,UK,Mid-Market,2024-04-08
2969,Germany,Mid-Market,2023-01-21
2970,Ireland,SMB,2023-10-12
2971,France,SMB,2023-04-30
2972,UK,Mid-Market,2023-08-08
2973,Ireland,SMB,2024-03-15
2974,France,SMB,2024-06-13
2975,France,SMB,2024-04-21
2976,UK,SMB,2024-02-21
2977,France,SMB,2023-12-01
2978,France,SMB,2023-11-05
2979,Ireland,SMB,2023-08-04
2980,France,SMB,2023-07-21
2981,Spain,SMB,2023-05-22
2982,UK,Mid-Market,2023-10-04
2983,Ireland,Enterprise,2023-05-24
2984,Spain,SMB,2024-11-28
2985,Ireland,SMB,2023-01-21
2986,Spain,SMB,2024-04-04
2987,Germany,SMB,2023-06-18
2988,Germany,SMB,2024-03-02
2989,Ireland,SMB,2023-03-05
2990,Spain,Mid-Market,2023-01-13
2991,Spain,SMB,2023-06-07
2992,France,SMB,2023-07-22
2993,Ireland,Enterprise,2023-12-26
2994,Ireland,Mid-Market,2023-08-07
2995,UK,SMB,2023-10-05
2996,Germany,Mid-Market,2023-03-08
2997,Ireland,SMB,2024-06-28
2998,France,SMB,2024-09-23
2999,Germany,Mid-Market,2024-11-03
3000,Ireland,Enterprise,2024-03-11
3001,France,SMB,2023-09-22
3002,Germany,Enterprise,2024-09-06
3003,Ireland,Mid-Market,2023-11-07
3004,Spain,SMB,2023-10-18
3005,Ireland,Mid-Market,2024-03-02
3006,Germany,Mid-Market,2023-09-21
3007,UK,SMB,2023-01-01
3008,Spain,SMB,2023-06-09
3009,Ireland,SMB,2024-03-30
3010,France,SMB,2024-03-14
3011,UK,SMB,2024-02-25
3012,France,SMB,2024-05-24
3013,Germany,SMB,2024-05-02
3014,UK,SMB,2024-07-26
3015,Germany,Enterprise,2023-10-28
3016,Spain,SMB,2023-10-12
3017,France,SMB,2024-10-12
3018,UK,SMB,2024-07-25
3019,Spain,SMB,2023-08-01
3020,France,SMB,2024-05-24
3021,Germany,SMB,2023-06-10
3022,UK,SMB,2023-04-16
3023,Germany,SMB,2024-04-26
3024,Ireland,SMB,2024-01-27
3025,UK,SMB,2024-07-02
3026,Spain,SMB,2024-04-04
3027,Ireland,Mid-Market,2023-02-22
3028,Spain,SMB,2024-07-10
3029,Spain,SMB,2024-08-17
3030,Ireland,Enterprise,2023-11-20
3031,Spain,SMB,2023-08-12
3032,France,SMB,2023-03-07
3033,Germany,Enterprise,2024-01-17
3034,Spain,Mid-Market,2023-06-07
3035,France,SMB,2024-11-01
3036,Ireland,Mid-Market,2023-07-14
3037,Germany,SMB,2023-08-29
3038,UK,SMB,2023-09-23
3039,Ireland,Enterprise,2023-03-12
3040,Spain,SMB,2024-01-10
3041,Spain,SMB,2023-08-20
3042,UK,Enterprise,2023-03-11
3043,UK,Mid-Market,2024-04-07
3044,Ireland,SMB,2023-06-29
3045,Spain,Mid-Market,2023-06-30
3046,Germany,Enterprise,2023-10-09
3047,France,SMB,2024-01-29
3048,Germany,SMB,2023-10-02
3049,Germany,Mid-Market,2024-10-25
3050,France,SMB,2024-06-05
